package,folder,step_order,step_type,step_name,component,connection,direction,object,layer,system,declared,via
SLS_Load_PromotionRedemption,11_sales,3,Microsoft.Pipeline,Attribute Redemptions,stg Promotion Redemptions,WWI_Staging_DB,read,STG.PROMOTION,staging-stg,SQL Server Staging,True,direct
SLS_Load_PromotionRedemption,11_sales,3,Microsoft.Pipeline,Attribute Redemptions,stg Promotion Redemptions,WWI_Staging_DB,read,STG.PROMOTIONREDEMPTION,staging-stg,SQL Server Staging,False,direct
SLS_Load_PromotionRedemption,11_sales,3,Microsoft.Pipeline,Attribute Redemptions,work PromotionSpill,WWI_Staging_DB,write,WORK.PROMOTIONSPILL,staging-work,SQL Server Staging,False,direct
SLS_Load_PromotionRedemption,11_sales,3,Microsoft.Pipeline,Attribute Redemptions,Aggregate Promotion Effectiveness,WWI_DW_Destination_DB,write,AGGREGATE.PROMOTION EFFECTIVENESS,dw-aggregate,SQL Server DW,True,direct
SLS_Load_PromotionRedemption,11_sales,4,Microsoft.ExecuteSQLTask,Flag Over Budget Promotions,,,read,AGGREGATE.PROMOTION EFFECTIVENESS,dw-aggregate,SQL Server DW,True,direct
SLS_Load_PromotionRedemption,11_sales,4,Microsoft.ExecuteSQLTask,Flag Over Budget Promotions,,,read,STG.PROMOTION,staging-stg,SQL Server Staging,True,direct
SLS_Load_PromotionRedemption,11_sales,4,Microsoft.ExecuteSQLTask,Flag Over Budget Promotions,,,write,AGGREGATE.PROMOTION EFFECTIVENESS,dw-aggregate,SQL Server DW,True,direct
SLS_Load_PromotionRedemption,11_sales,5,Microsoft.ExecuteSQLTask,Count Spill Redemptions,,,read,WORK.PROMOTIONSPILL,staging-work,SQL Server Staging,False,direct
SLS_Load_PromotionRedemption,11_sales,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_Load_PromotionRedemption,11_sales,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Load_PromotionRedemption,11_sales,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_Load_PromotionRedemption,11_sales,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Load_QuotaAttainment,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_Load_QuotaAttainment,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_QuotaAttainment,,,write,WORK.QUOTAATTAINMENT,staging-work,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,3,Microsoft.ExecuteSQLTask,Find Territories Without Quota,,,read,STG.SALESQUOTA,staging-stg,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,3,Microsoft.ExecuteSQLTask,Find Territories Without Quota,,,read,STG.SALESTERRITORY,staging-stg,SQL Server Staging,True,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.CREDITNOTE,staging-stg,SQL Server Staging,True,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.FISCALCALENDAR445,staging-stg,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.ORDERLINE,staging-stg,SQL Server Staging,True,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.SALESQUOTA,staging-stg,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,read,STG.SALESTERRITORY,staging-stg,SQL Server Staging,True,direct
SLS_Load_QuotaAttainment,11_sales,4,Microsoft.ExecuteSQLTask,Build Attainment By Region,,,write,WORK.QUOTAATTAINMENT,staging-work,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,5,Microsoft.Pipeline,Publish Quota Attainment,work QuotaAttainment,WWI_Staging_DB,read,WORK.QUOTAATTAINMENT,staging-work,SQL Server Staging,False,direct
SLS_Load_QuotaAttainment,11_sales,5,Microsoft.Pipeline,Publish Quota Attainment,Aggregate Regional Sales Performance,WWI_DW_Destination_DB,write,AGGREGATE.REGIONAL SALES PERFORMANCE,dw-aggregate,SQL Server DW,True,direct
SLS_Load_QuotaAttainment,11_sales,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_Load_QuotaAttainment,11_sales,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_Load_QuotaAttainment,11_sales,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_Load_QuotaAttainment,11_sales,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_NA_Load_Commission,11_sales,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
SLS_NA_Load_Commission,11_sales,2,Microsoft.ExecuteSQLTask,Truncate work_CommissionNa,,,write,WORK.COMMISSIONNA,staging-work,SQL Server Staging,False,direct
SLS_NA_Load_Commission,11_sales,3,Microsoft.ExecuteSQLTask,Find Reps Without A Plan,,,read,STG.COMMISSIONPLAN,staging-stg,SQL Server Staging,False,direct
SLS_NA_Load_Commission,11_sales,3,Microsoft.ExecuteSQLTask,Find Reps Without A Plan,,,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_NA_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate NA Commission,stg SaleLine NA,WWI_Staging_DB,read,STG.COMMISSIONPLAN,staging-stg,SQL Server Staging,False,direct
SLS_NA_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate NA Commission,stg SaleLine NA,WWI_Staging_DB,read,STG.SALELINE,staging-stg,SQL Server Staging,True,direct
SLS_NA_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate NA Commission,Lookup House Account Flag,WWI_DW_Destination_DB,read,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
SLS_NA_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate NA Commission,Lookup House Account Flag,WWI_DW_Destination_DB,lookup,DIMENSION.CUSTOMER,dw-dimension,SQL Server DW,True,direct
SLS_NA_Load_Commission,11_sales,4,Microsoft.Pipeline,Calculate NA Commission,work CommissionNa,WWI_Staging_DB,write,WORK.COMMISSIONNA,staging-work,SQL Server Staging,False,direct
SLS_NA_Load_Commission,11_sales,5,Microsoft.ExecuteSQLTask,Post NA Commission,,,exec,INTEGRATION.USP_POSTCOMMISSION,dw-integration,SQL Server DW,False,direct
SLS_NA_Load_Commission,11_sales,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
SLS_NA_Load_Commission,11_sales,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
SLS_NA_Load_Commission,11_sales,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
SLS_NA_Load_Commission,11_sales,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,2,Microsoft.ExecuteSQLTask,Get Watermark,,,exec,ETL.USP_GETWATERMARK,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,RAW Oracle AP Invoice Header,WWI_Staging_DB,read,RAW.ORACLEAPINVOICEHDR,staging-raw,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,Lookup Payment Terms (Full Cache),WWI_Staging_DB,read,REF.PAYMENTTERMS,reference,SQL Server DW,False,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,Lookup Payment Terms (Full Cache),WWI_Staging_DB,lookup,REF.PAYMENTTERMS,reference,SQL Server DW,False,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,Lookup Invoice FX Rate (No Cache),WWI_Staging_DB,read,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,Lookup Invoice FX Rate (No Cache),WWI_Staging_DB,lookup,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,ERR Invoice Unknown Terms,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,ERR Invoice Unknown FX,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,ERR Invoice Tax Exceeds Gross,WWI_Staging_DB,write,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,ERR Invoice Non Positive,WWI_Staging_DB,write,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,3,Microsoft.Pipeline,DFT AP Invoice Header,STG ApInvoice,WWI_Staging_DB,write,STG.APINVOICE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,RAW Oracle AP Invoice Line,WWI_Staging_DB,read,RAW.ORACLEAPINVOICEHDR,staging-raw,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,RAW Oracle AP Invoice Line,WWI_Staging_DB,read,RAW.ORACLEAPINVOICELINE,staging-raw,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,Lookup Cost Center (Full Cache),WWI_Staging_DB,read,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,Lookup Cost Center (Full Cache),WWI_Staging_DB,lookup,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,Lookup Tax Rate (Partial Cache),WWI_Staging_DB,read,STG.TAXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,Lookup Tax Rate (Partial Cache),WWI_Staging_DB,lookup,STG.TAXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,ERR Invoice Line Unknown Cost Center,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,4,Microsoft.Pipeline,DFT AP Invoice Line,STG ApInvoiceLine,WWI_Staging_DB,write,STG.APINVOICELINE,staging-stg,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,5,Microsoft.ExecuteSQLTask,Convert Invoice Currency Amounts,,,exec,STG.USP_CONVERTCURRENCYAMOUNTS,staging-stg,SQL Server Staging,False,direct
STG_Load_ApInvoice,04_staging,6,Microsoft.ExecuteSQLTask,Register Rejects - stg_ApInvoice,,,read,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,6,Microsoft.ExecuteSQLTask,Register Rejects - stg_ApInvoice,,,write,ERR.REJECTEDINVOICELINE,staging-err,SQL Server Staging,True,direct
STG_Load_ApInvoice,04_staging,6,Microsoft.ExecuteSQLTask,Register Rejects - stg_ApInvoice,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,7,Microsoft.ExecuteSQLTask,Set Watermark,,,exec,ETL.USP_SETWATERMARK,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,8,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,9,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,10,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
STG_Load_ApInvoice,04_staging,11,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,2,Microsoft.ExecuteSQLTask,Truncate _stg___CostCenter_,,,write,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,RAW Oracle Cost Center,WWI_Staging_DB,read,RAW.ORACLECOSTCENTER,staging-raw,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,Lookup Parent Cost Center (No Cache),WWI_Staging_DB,read,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,Lookup Parent Cost Center (No Cache),WWI_Staging_DB,lookup,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,STG CostCenter Closed,WWI_Staging_DB,write,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,ERR CostCenter Orphan,WWI_Staging_DB,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,3,Microsoft.Pipeline,DFT Conform Cost Center,STG CostCenter,WWI_Staging_DB,write,STG.COSTCENTER,staging-stg,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,4,Microsoft.ExecuteSQLTask,Translate Cost Center Function Codes,,,exec,STG.USP_TRANSLATESOURCECODES,staging-stg,SQL Server Staging,False,direct
STG_Load_CostCenter,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_CostCenter,,,read,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_CostCenter,,,write,ERR.REJECTEDLOOKUPFAILURE,staging-err,SQL Server Staging,True,direct
STG_Load_CostCenter,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_CostCenter,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
STG_Load_CostCenter,04_staging,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_Currency,04_staging,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
STG_Load_Currency,04_staging,2,Microsoft.ExecuteSQLTask,Truncate _stg___Currency_,,,write,STG.CURRENCY,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,3,Microsoft.ExecuteSQLTask,Truncate _stg___FxRate_,,,write,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,4,Microsoft.Pipeline,DFT Conform Currency,RAW Oracle Currency,WWI_Staging_DB,read,RAW.ORACLECURRENCY,staging-raw,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,4,Microsoft.Pipeline,DFT Conform Currency,STG Currency,WWI_Staging_DB,write,STG.CURRENCY,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,4,Microsoft.Pipeline,DFT Conform Currency,ERR Currency Invalid,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,RAW Oracle FX Rate,WWI_Staging_DB,read,RAW.FILEFXOVERRIDE,staging-raw,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,RAW Oracle FX Rate,WWI_Staging_DB,read,RAW.ORACLEFXRATE,staging-raw,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,ERR FX Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCONSTRAINTVIOLATION,staging-err,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,Lookup USD Cross Rate (Partial Cache),WWI_Staging_DB,read,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,Lookup USD Cross Rate (Partial Cache),WWI_Staging_DB,lookup,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,5,Microsoft.Pipeline,DFT Conform FX Rate,STG FxRate,WWI_Staging_DB,write,STG.FXRATE,staging-stg,SQL Server Staging,True,direct
STG_Load_Currency,04_staging,6,Microsoft.ExecuteSQLTask,Convert Outstanding Amounts,,,exec,STG.USP_CONVERTCURRENCYAMOUNTS,staging-stg,SQL Server Staging,False,direct
STG_Load_Currency,04_staging,7,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
STG_Load_Currency,04_staging,8,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_Currency,04_staging,9,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
STG_Load_Currency,04_staging,10,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,2,Microsoft.ExecuteSQLTask,Truncate _stg___Customer_,,,write,STG.CUSTOMER,staging-stg,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,RAW Oracle Customer Master,WWI_Staging_DB,read,RAW.ORACLECUSTOMERMASTER,staging-raw,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,ERR Customer Source Errors,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,Lookup Country (Full Cache),WWI_Staging_DB,read,REF.COUNTRY,reference,SQL Server DW,False,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,Lookup Country (Full Cache),WWI_Staging_DB,lookup,REF.COUNTRY,reference,SQL Server DW,False,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,ERR Customer Unknown Country,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,ERR Customer Missing Name,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,ERR Customer Malformed Code,WWI_Staging_DB,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,3,Microsoft.Pipeline,DFT Conform Customer,STG Customer,WWI_Staging_DB,write,STG.CUSTOMER,staging-stg,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,4,Microsoft.ExecuteSQLTask,Normalize Customer Names,,,exec,STG.USP_NORMALIZECUSTOMER,staging-stg,SQL Server Staging,False,direct
STG_Load_Customer,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_Customer,,,read,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_Customer,,,write,ERR.REJECTEDCUSTOMER,staging-err,SQL Server Staging,True,direct
STG_Load_Customer,04_staging,5,Microsoft.ExecuteSQLTask,Register Rejects - stg_Customer,,,exec,ETL.USP_LOGREJECTEDRECORD,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,6,Microsoft.ExecuteSQLTask,Log Row Counts,,,exec,ETL.USP_LOGROWCOUNT,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,7,Microsoft.ExecuteSQLTask,Log Package Success,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,8,Microsoft.ExecuteSQLTask,Log Error,,,exec,ETL.USP_LOGERROR,etl-control,ETL control,False,direct
STG_Load_Customer,04_staging,9,Microsoft.ExecuteSQLTask,Mark Execution Failed,,,exec,ETL.USP_LOGPACKAGEEND,etl-control,ETL control,False,direct
STG_Load_CustomerAddress,04_staging,1,Microsoft.ExecuteSQLTask,Log Package Start,,,exec,ETL.USP_LOGPACKAGESTART,etl-control,ETL control,False,direct
